lemID	lemFreq	lemma	PoS	wordFreq	word	%form
11725	4692	arañar	v	447	arañando	0.095
11725	4692	arañar	v	294	arañas	0.063
11725	4692	arañar	v	236	arañan	0.050
11725	4692	arañar	v	159	arañado	0.034
11725	4692	arañar	v	151	arañó	0.032
11725	4692	arañar	v	145	arañaba	0.031
11725	4692	arañar	v	144	arañe	0.031
11725	4692	arañar	v	74	arañándo	0.016
11725	4692	arañar	v	66	arañaban	0.014
11725	4692	arañar	v	64	araño	0.014
11725	4692	arañar	v	62	arañen	0.013
11725	4692	arañar	v	41	arañaron	0.009
11725	4692	arañar	v	40	arañada	0.009
11725	4692	arañar	v	33	arañamos	0.007
11725	4692	arañar	v	18	arañados	0.004
11725	4692	arañar	v	16	arañes	0.003
11725	4692	arañar	v	15	arañadas	0.003
11725	4692	arañar	v	15	arañara	0.003
11725	4692	arañar	v	14	arañará	0.003
11725	4692	arañar	v	12	arañé	0.003
11725	4692	arañar	v	11	arañarán	0.002
11725	4692	arañar	v	7	arañaran	0.001
11725	4692	arañar	v	6	arañabas	0.001
11725	4692	arañar	v	5	arañaré	0.001
11725	4692	arañar	v	5	aráña	0.001
11725	4692	arañar	v	5	arañaría	0.001
11735	4681	rentar	v	2191	rentar	0.468
11735	4681	rentar	v	377	rentan	0.081
11735	4681	rentar	v	295	rente	0.063
11735	4681	rentar	v	276	rentaba	0.059
11735	4681	rentar	v	215	rentado	0.046
11735	4681	rentar	v	203	rentando	0.043
11735	4681	rentar	v	156	rentados	0.033
11735	4681	rentar	v	141	rentó	0.030
11735	4681	rentar	v	120	rento	0.026
11735	4681	rentar	v	116	rentamos	0.025
11735	4681	rentar	v	83	rentaron	0.018
11735	4681	rentar	v	73	renten	0.016
11735	4681	rentar	v	70	rentadas	0.015
11735	4681	rentar	v	70	rentada	0.015
11735	4681	rentar	v	65	rentaban	0.014
11735	4681	rentar	v	64	rentes	0.014
11735	4681	rentar	v	55	renté	0.012
11735	4681	rentar	v	19	rentaría	0.004
11735	4681	rentar	v	19	rentará	0.004
11735	4681	rentar	v	15	rentara	0.003
11735	4681	rentar	v	13	rentándo	0.003
11735	4681	rentar	v	12	rentaran	0.003
11735	4681	rentar	v	11	rentaremos	0.002
11735	4681	rentar	v	10	rénta	0.002
11735	4681	rentar	v	9	rentarán	0.002
11735	4681	rentar	v	9	rentábamos	0.002
11735	4681	rentar	v	7	rentaste	0.001
11735	4681	rentar	v	6	rentaras	0.001
11745	4673	fílmico	j	1896	fílmico	0.406
11745	4673	fílmico	j	1586	fílmica	0.339
11745	4673	fílmico	j	545	fílmicos	0.117
11745	4673	fílmico	j	486	fílmicas	0.104
11745	4673	fílmico	j	64	filmico	0.014
11745	4673	fílmico	j	51	filmica	0.011
11745	4673	fílmico	j	24	filmicos	0.005
11745	4673	fílmico	j	21	filmicas	0.004
11755	4665	afligir	v	1084	aflige	0.232
11755	4665	afligir	v	649	afligen	0.139
11755	4665	afligir	v	550	afligir	0.118
11755	4665	afligir	v	368	afligido	0.079
11755	4665	afligir	v	203	aflija	0.044
11755	4665	afligir	v	198	aflijas	0.042
11755	4665	afligir	v	186	afligida	0.040
11755	4665	afligir	v	186	afligía	0.040
11755	4665	afligir	v	156	afligidos	0.033
11755	4665	afligir	v	149	afligió	0.032
11755	4665	afligir	v	105	aflijan	0.023
11755	4665	afligir	v	81	afligieron	0.017
11755	4665	afligir	v	71	afligiendo	0.015
11755	4665	afligir	v	71	afligiéndo	0.015
11755	4665	afligir	v	67	afligidas	0.014
11755	4665	afligir	v	54	aflijo	0.012
11755	4665	afligir	v	52	afliges	0.011
11755	4665	afligir	v	52	afligían	0.011
11755	4665	afligir	v	52	afligirán	0.011
11755	4665	afligir	v	47	afligimos	0.010
11755	4665	afligir	v	40	afligirá	0.009
11755	4665	afligir	v	32	afligiréis	0.007
11755	4665	afligir	v	28	afligí	0.006
11755	4665	afligir	v	25	aflijáis	0.005
11755	4665	afligir	v	23	afligiré	0.005
11755	4665	afligir	v	19	afligiste	0.004
11755	4665	afligir	v	18	afligiera	0.004
11755	4665	afligir	v	17	afligiría	0.004
11755	4665	afligir	v	14	afligieren	0.003
11755	4665	afligir	v	8	afligís	0.002
11755	4665	afligir	v	8	aflijamos	0.002
11755	4665	afligir	v	8	afligiese	0.002
11755	4665	afligir	v	6	afligieres	0.001
11755	4665	afligir	v	5	aflíge	0.001
11755	4665	afligir	v	5	afligiere	0.001
11765	4657	vitalicio	j	2032	vitalicia	0.436
11765	4657	vitalicio	j	1730	vitalicio	0.371
11765	4657	vitalicio	j	462	vitalicios	0.099
11765	4657	vitalicio	j	433	vitalicias	0.093
11775	4649	casación	n	4616	casación	0.993
11775	4649	casación	n	33	casaciones	0.007
11785	4641	sinvergüenza	n	1901	sinvergüenzas	0.410
11785	4641	sinvergüenza	n	1469	sinvergüenza	0.317
11785	4641	sinvergüenza	n	772	sinverguenzas	0.166
11785	4641	sinvergüenza	n	499	sinverguenza	0.108
11795	4633	retractar	v	1463	retractar	0.316
11795	4633	retractar	v	602	retracte	0.130
11795	4633	retractar	v	566	retractó	0.122
11795	4633	retractar	v	403	retracta	0.087
11795	4633	retractar	v	402	retracto	0.087
11795	4633	retractar	v	225	retractado	0.049
11795	4633	retractar	v	133	retractaron	0.029
11795	4633	retractar	v	116	retractara	0.025
11795	4633	retractar	v	99	retracten	0.021
11795	4633	retractar	v	81	retractan	0.017
11795	4633	retractar	v	67	retractándo	0.014
11795	4633	retractar	v	61	retractará	0.013
11795	4633	retractar	v	60	retractaba	0.013
11795	4633	retractar	v	39	retractes	0.008
11795	4633	retractar	v	32	retractase	0.007
11795	4633	retractar	v	31	retractaré	0.007
11795	4633	retractar	v	29	retractas	0.006
11795	4633	retractar	v	27	retractando	0.006
11795	4633	retractar	v	26	retractaría	0.006
11795	4633	retractar	v	24	retracté	0.005
11795	4633	retractar	v	20	retractare	0.004
11795	4633	retractar	v	19	retractamos	0.004
11795	4633	retractar	v	19	retractada	0.004
11795	4633	retractar	v	13	retractados	0.003
11795	4633	retractar	v	11	retractaran	0.002
11795	4633	retractar	v	9	retractadas	0.002
11795	4633	retractar	v	7	retractaban	0.002
11795	4633	retractar	v	7	retractarán	0.002
11795	4633	retractar	v	7	retrácta	0.002
11795	4633	retractar	v	6	retractaremos	0.001
11795	4633	retractar	v	6	retractarse	0.001
11795	4633	retractar	v	5	retractemos	0.001
11795	4633	retractar	v	5	retractarían	0.001
11805	4625	transgredir	v	1668	transgredir	0.361
11805	4625	transgredir	v	738	transgrede	0.160
11805	4625	transgredir	v	436	transgredido	0.094
11805	4625	transgredir	v	393	transgreden	0.085
11805	4625	transgredir	v	374	transgrediendo	0.081
11805	4625	transgredir	v	158	transgredan	0.034
11805	4625	transgredir	v	142	transgreda	0.031
11805	4625	transgredir	v	128	transgredió	0.028
11805	4625	transgredir	v	95	transgredida	0.021
11805	4625	transgredir	v	82	transgredieron	0.018
11805	4625	transgredir	v	73	transgredidos	0.016
11805	4625	transgredir	v	62	transgredían	0.013
11805	4625	transgredir	v	62	transgredía	0.013
11805	4625	transgredir	v	46	transgredidas	0.010
11805	4625	transgredir	v	45	transgredimos	0.010
11805	4625	transgredir	v	16	transgrediera	0.003
11805	4625	transgredir	v	15	transgrediéndo	0.003
11805	4625	transgredir	v	13	transgredes	0.003
11805	4625	transgredir	v	11	transgredí	0.002
11805	4625	transgredir	v	11	transgredieran	0.002
11805	4625	transgredir	v	8	transgredís	0.002
11805	4625	transgredir	v	6	transgrediría	0.001
11805	4625	transgredir	v	6	transgredo	0.001
11805	4625	transgredir	v	6	transgredirán	0.001
11805	4625	transgredir	v	5	transgrediese	0.001
11805	4625	transgredir	v	5	transgrediste	0.001
11805	4625	transgredir	v	5	transgredas	0.001
11815	4617	depreciación	n	4228	depreciación	0.916
11815	4617	depreciación	n	389	depreciaciones	0.084
11825	4611	manglar	n	3035	manglares	0.658
11825	4611	manglar	n	1576	manglar	0.342
11835	4603	aceituna	n	3264	aceitunas	0.709
11835	4603	aceituna	n	1339	aceituna	0.291
11845	4592	melódico	j	1620	melódico	0.353
11845	4592	melódico	j	1506	melódica	0.328
11845	4592	melódico	j	849	melódicas	0.185
11845	4592	melódico	j	617	melódicos	0.134
11855	4580	incumplido	j	2264	incumplido	0.494
11855	4580	incumplido	j	1193	incumplidas	0.260
11855	4580	incumplido	j	629	incumplidos	0.137
11855	4580	incumplido	j	494	incumplida	0.108
11865	4568	retardar	v	1639	retardar	0.359
11865	4568	retardar	v	973	retarda	0.213
11865	4568	retardar	v	402	retardan	0.088
11865	4568	retardar	v	295	retardando	0.065
11865	4568	retardar	v	241	retardo	0.053
11865	4568	retardar	v	161	retardado	0.035
11865	4568	retardar	v	139	retarde	0.030
11865	4568	retardar	v	132	retardada	0.029
11865	4568	retardar	v	84	retarden	0.018
11865	4568	retardar	v	81	retardó	0.018
11865	4568	retardar	v	56	retardará	0.012
11865	4568	retardar	v	37	retardaría	0.008
11865	4568	retardar	v	35	retardaba	0.008
11865	4568	retardar	v	34	retardaron	0.007
11865	4568	retardar	v	33	retardados	0.007
11865	4568	retardar	v	33	retardadas	0.007
11865	4568	retardar	v	28	retardara	0.006
11865	4568	retardar	v	28	retardándo	0.006
11865	4568	retardar	v	20	retardare	0.004
11865	4568	retardar	v	17	retardes	0.004
11865	4568	retardar	v	15	retardaban	0.003
11865	4568	retardar	v	15	retardamos	0.003
11865	4568	retardar	v	15	retardarían	0.003
11865	4568	retardar	v	13	retardarán	0.003
11865	4568	retardar	v	7	retardas	0.002
11865	4568	retardar	v	7	retardase	0.002
11875	4560	arruinado	j	2758	arruinado	0.605
11875	4560	arruinado	j	830	arruinada	0.182
11875	4560	arruinado	j	638	arruinados	0.140
11875	4560	arruinado	j	334	arruinadas	0.073
11885	4552	langosta	n	2400	langosta	0.527
11885	4552	langosta	n	2152	langostas	0.473
11895	4539	desabastecimiento	n	4432	desabastecimiento	0.976
11895	4539	desabastecimiento	n	107	desabastecimientos	0.024
11905	4528	derrocamiento	n	4452	derrocamiento	0.983
11905	4528	derrocamiento	n	76	derrocamientos	0.017
11915	4520	adinerado	j	1344	adinerados	0.297
11915	4520	adinerado	j	1308	adinerada	0.289
11915	4520	adinerado	j	947	adinerado	0.210
11915	4520	adinerado	j	921	adineradas	0.204
11925	4514	mendigar	v	1740	mendigar	0.385
11925	4514	mendigar	v	1091	mendigando	0.242
11925	4514	mendigar	v	569	mendiga	0.126
11925	4514	mendigar	v	291	mendigo	0.064
11925	4514	mendigar	v	237	mendigan	0.053
11925	4514	mendigar	v	95	mendigaba	0.021
11925	4514	mendigar	v	77	mendigue	0.017
11925	4514	mendigar	v	59	mendigues	0.013
11925	4514	mendigar	v	52	mendigas	0.012
11925	4514	mendigar	v	52	mendigó	0.012
11925	4514	mendigar	v	42	mendigaban	0.009
11925	4514	mendigar	v	35	mendiguen	0.008
11925	4514	mendigar	v	31	mendigado	0.007
11925	4514	mendigar	v	25	mendigándo	0.006
11925	4514	mendigar	v	25	mendigamos	0.006
11925	4514	mendigar	v	11	mendigados	0.002
11925	4514	mendigar	v	9	mendigaras	0.002
11925	4514	mendigar	v	9	mendigaré	0.002
11925	4514	mendigar	v	8	mendigué	0.002
11925	4514	mendigar	v	6	mendiguemos	0.001
11925	4514	mendigar	v	6	mendigara	0.001
11925	4514	mendigar	v	6	mendigada	0.001
11925	4514	mendigar	v	5	mendigadas	0.001
11925	4514	mendigar	v	5	mendigare	0.001
11925	4514	mendigar	v	5	mendigará	0.001
11935	4505	golfo	n	3905	golfo	0.867
11935	4505	golfo	n	600	golfos	0.133
11945	4497	jaque	n	4330	jaque	0.963
11945	4497	jaque	n	167	jaques	0.037
11955	4491	infligir	v	1089	infligir	0.242
11955	4491	infligir	v	790	infligido	0.176
11955	4491	infligir	v	454	inflige	0.101
11955	4491	infligir	v	269	infligida	0.060
11955	4491	infligir	v	254	infligen	0.057
11955	4491	infligir	v	232	infligidos	0.052
11955	4491	infligir	v	225	infligidas	0.050
11955	4491	infligir	v	220	infligió	0.049
11955	4491	infligir	v	208	infligirá	0.046
11955	4491	infligir	v	154	infligieron	0.034
11955	4491	infligir	v	154	infligiendo	0.034
11955	4491	infligir	v	75	inflija	0.017
11955	4491	infligir	v	55	infligía	0.012
11955	4491	infligir	v	52	infligían	0.012
11955	4491	infligir	v	49	inflijan	0.011
11955	4491	infligir	v	45	infligimos	0.010
11955	4491	infligir	v	44	infligiéndo	0.010
11955	4491	infligir	v	21	infligiera	0.005
11955	4491	infligir	v	19	infligiría	0.004
11955	4491	infligir	v	12	infligirán	0.003
11955	4491	infligir	v	11	infligí	0.002
11955	4491	infligir	v	10	infligieran	0.002
11955	4491	infligir	v	10	infligiere	0.002
11955	4491	infligir	v	7	infliges	0.002
11955	4491	infligir	v	5	inflijo	0.001
11955	4491	infligir	v	5	infligiste	0.001
11965	4484	dicotomía	n	3866	dicotomía	0.862
11965	4484	dicotomía	n	618	dicotomías	0.138
11975	4476	blasfemia	n	3162	blasfemia	0.706
11975	4476	blasfemia	n	1314	blasfemias	0.294
11985	4468	verbalmente	r	4468	verbalmente	1.000
11995	4459	diferido	j	2603	diferido	0.584
11995	4459	diferido	j	1098	diferida	0.246
11995	4459	diferido	j	659	diferidos	0.148
11995	4459	diferido	j	99	diferidas	0.022
12005	4451	calambre	n	3562	calambres	0.800
12005	4451	calambre	n	889	calambre	0.200
12015	4449	ingeniar	v	1126	ingeniar	0.253
12015	4449	ingeniar	v	821	ingenia	0.185
12015	4449	ingeniar	v	526	ingenió	0.118
12015	4449	ingeniar	v	499	ingenian	0.112
12015	4449	ingeniar	v	369	ingeniado	0.083
12015	4449	ingeniar	v	207	ingeniaron	0.047
12015	4449	ingeniar	v	171	ingeniaba	0.038
12015	4449	ingeniar	v	98	ingeniando	0.022
12015	4449	ingeniar	v	82	ingeniaban	0.018
12015	4449	ingeniar	v	79	ingeniamos	0.018
12015	4449	ingeniar	v	60	ingenie	0.013
12015	4449	ingeniar	v	55	ingenié	0.012
12015	4449	ingeniar	v	52	ingeniará	0.012
12015	4449	ingeniar	v	40	ingenias	0.009
12015	4449	ingeniar	v	38	ingenien	0.009
12015	4449	ingeniar	v	32	ingeniaría	0.007
12015	4449	ingeniar	v	21	ingeniarán	0.005
12015	4449	ingeniar	v	17	ingeniados	0.004
12015	4449	ingeniar	v	15	ingeniara	0.003
12015	4449	ingeniar	v	14	ingeniada	0.003
12015	4449	ingeniar	v	14	ingeniaré	0.003
12015	4449	ingeniar	v	13	ingeniándo	0.003
12015	4449	ingeniar	v	12	ingeniaran	0.003
12015	4449	ingeniar	v	12	ingeniábamos	0.003
12015	4449	ingeniar	v	10	ingeniaste	0.002
12015	4449	ingeniar	v	10	ingeniadas	0.002
12015	4449	ingeniar	v	8	ingeniarías	0.002
12015	4449	ingeniar	v	7	ingeniaremos	0.002
12015	4449	ingeniar	v	7	ingénia	0.002
12015	4449	ingeniar	v	6	ingeniemos	0.001
12025	4444	peleado	j	3312	peleado	0.745
12025	4444	peleado	j	619	peleados	0.139
12025	4444	peleado	j	457	peleada	0.103
12025	4444	peleado	j	56	peleadas	0.013
12035	4429	factibilidad	n	4379	factibilidad	0.989
12035	4429	factibilidad	n	50	factibilidades	0.011
12045	4424	todopoderoso	j	3215	todopoderoso	0.727
12045	4424	todopoderoso	j	927	todopoderosa	0.210
12045	4424	todopoderoso	j	150	todopoderosos	0.034
12045	4424	todopoderoso	j	132	todopoderosas	0.030
12055	4417	dramáticamente	r	4302	dramáticamente	0.974
12055	4417	dramáticamente	r	115	dramaticamente	0.026
12065	4408	tonta	n	3311	tonta	0.751
12065	4408	tonta	n	1097	tontas	0.249
12075	4403	empacar	v	1559	empacar	0.354
12075	4403	empacar	v	495	empaque	0.112
12075	4403	empacar	v	400	empaca	0.091
12075	4403	empacar	v	241	empacada	0.055
12075	4403	empacar	v	224	empacadas	0.051
12075	4403	empacar	v	207	empacan	0.047
12075	4403	empacar	v	194	empacado	0.044
12075	4403	empacar	v	193	empacando	0.044
12075	4403	empacar	v	171	empacó	0.039
12075	4403	empacar	v	144	empacados	0.033
12075	4403	empacar	v	79	empaqué	0.018
12075	4403	empacar	v	76	empacamos	0.017
12075	4403	empacar	v	66	empacaron	0.015
12075	4403	empacar	v	64	empaco	0.015
12075	4403	empacar	v	47	empacaba	0.011
12075	4403	empacar	v	42	empaquen	0.010
12075	4403	empacar	v	40	empaques	0.009
12075	4403	empacar	v	33	empacaban	0.007
12075	4403	empacar	v	21	empacas	0.005
12075	4403	empacar	v	13	empacará	0.003
12075	4403	empacar	v	12	empacara	0.003
12075	4403	empacar	v	10	empacarán	0.002
12075	4403	empacar	v	10	empacábamos	0.002
12075	4403	empacar	v	10	empáque	0.002
12075	4403	empacar	v	10	empáca	0.002
12075	4403	empacar	v	8	empacaría	0.002
12075	4403	empacar	v	7	empacándo	0.002
12075	4403	empacar	v	5	empacaran	0.001
12075	4403	empacar	v	5	empacarás	0.001
12085	4397	insaciable	j	3387	insaciable	0.770
12085	4397	insaciable	j	1010	insaciables	0.230
12095	4388	susurro	n	2522	susurro	0.575
12095	4388	susurro	n	1866	susurros	0.425
12105	4383	fidedigno	j	2289	fidedigna	0.522
12105	4383	fidedigno	j	746	fidedignas	0.170
12105	4383	fidedigno	j	711	fidedigno	0.162
12105	4383	fidedigno	j	637	fidedignos	0.145
12115	4376	compañerismo	n	4354	compañerismo	0.995
12115	4376	compañerismo	n	22	compañerismos	0.005
12125	4367	rockero	j	1799	rockera	0.412
12125	4367	rockero	j	1623	rockero	0.372
12125	4367	rockero	j	543	rockeros	0.124
12125	4367	rockero	j	402	rockeras	0.092
12135	4358	amarrado	j	2041	amarrado	0.468
12135	4358	amarrado	j	1088	amarrados	0.250
12135	4358	amarrado	j	791	amarrada	0.182
12135	4358	amarrado	j	438	amarradas	0.101
12145	4352	cebada	n	4274	cebada	0.982
12145	4352	cebada	n	78	cebadas	0.018
12155	4346	lunar	n	2434	lunares	0.560
12155	4346	lunar	n	1912	lunar	0.440
12165	4339	punible	j	2896	punible	0.667
12165	4339	punible	j	1443	punibles	0.333
12175	4333	nebulosa	n	2702	nebulosa	0.624
12175	4333	nebulosa	n	1631	nebulosas	0.376
12185	4323	dominante	n	2747	dominante	0.635
12185	4323	dominante	n	1576	dominantes	0.365
12195	4317	gaviota	n	2283	gaviota	0.529
12195	4317	gaviota	n	2034	gaviotas	0.471
12205	4311	neoyorquino	j	1930	neoyorquino	0.448
12205	4311	neoyorquino	j	1847	neoyorquina	0.428
12205	4311	neoyorquino	j	336	neoyorquinos	0.078
12205	4311	neoyorquino	j	198	neoyorquinas	0.046
12215	4305	recriminar	v	971	recriminar	0.226
12215	4305	recriminar	v	768	recrimina	0.178
12215	4305	recriminar	v	612	recriminó	0.142
12215	4305	recriminar	v	312	recriminado	0.072
12215	4305	recriminar	v	271	recriminan	0.063
12215	4305	recriminar	v	198	recriminaba	0.046
12215	4305	recriminar	v	159	recriminando	0.037
12215	4305	recriminar	v	120	recrimino	0.028
12215	4305	recriminar	v	115	recriminándo	0.027
12215	4305	recriminar	v	112	recrimine	0.026
12215	4305	recriminar	v	106	recriminaron	0.025
12215	4305	recriminar	v	77	recriminaban	0.018
12215	4305	recriminar	v	59	recriminaríamos	0.014
12215	4305	recriminar	v	54	recriminas	0.013
12215	4305	recriminar	v	47	recriminé	0.011
12215	4305	recriminar	v	42	recriminamos	0.010
12215	4305	recriminar	v	39	recrimines	0.009
12215	4305	recriminar	v	36	recriminen	0.008
12215	4305	recriminar	v	33	recriminada	0.008
12215	4305	recriminar	v	33	recriminara	0.008
12215	4305	recriminar	v	31	recriminados	0.007
12215	4305	recriminar	v	17	recriminará	0.004
12215	4305	recriminar	v	14	recriminaría	0.003
12215	4305	recriminar	v	12	recriminadas	0.003
12215	4305	recriminar	v	11	recriminarán	0.003
12215	4305	recriminar	v	11	recriminase	0.003
12215	4305	recriminar	v	8	recriminaran	0.002
12215	4305	recriminar	v	6	recriminaré	0.001
12225	4297	poderosamente	r	4297	poderosamente	1.000
12235	4292	abominable	j	2916	abominable	0.679
12235	4292	abominable	j	1376	abominables	0.321
12245	4284	bata	n	3476	bata	0.811
12245	4284	bata	n	808	batas	0.189
12255	4277	disuadir	v	2912	disuadir	0.681
12255	4277	disuadir	v	342	disuade	0.080
12255	4277	disuadir	v	176	disuadido	0.041
12255	4277	disuadir	v	142	disuadió	0.033
12255	4277	disuadir	v	130	disuaden	0.030
12255	4277	disuadir	v	102	disuada	0.024
12255	4277	disuadir	v	78	disuadieron	0.018
12255	4277	disuadir	v	66	disuadiendo	0.015
12255	4277	disuadir	v	61	disuadidos	0.014
12255	4277	disuadir	v	59	disuadan	0.014
12255	4277	disuadir	v	42	disuadirá	0.010
12255	4277	disuadir	v	34	disuadiría	0.008
12255	4277	disuadir	v	27	disuadía	0.006
12255	4277	disuadir	v	17	disuadida	0.004
12255	4277	disuadir	v	16	disuadiera	0.004
12255	4277	disuadir	v	12	disuadidas	0.003
12255	4277	disuadir	v	10	disuadiéndo	0.002
12255	4277	disuadir	v	9	disuadirán	0.002
12255	4277	disuadir	v	7	disuadimos	0.002
12255	4277	disuadir	v	7	disuadiese	0.002
12255	4277	disuadir	v	7	disuadían	0.002
12255	4277	disuadir	v	6	disuadieran	0.001
12265	4269	propagandístico	j	1533	propagandística	0.359
12265	4269	propagandístico	j	1485	propagandístico	0.348
12265	4269	propagandístico	j	679	propagandísticos	0.159
12265	4269	propagandístico	j	400	propagandísticas	0.094
12265	4269	propagandístico	j	60	propagandistica	0.014
12265	4269	propagandístico	j	60	propagandistico	0.014
12265	4269	propagandístico	j	34	propagandisticos	0.008
12265	4269	propagandístico	j	18	propagandisticas	0.004
12275	4261	sinfonía	n	3502	sinfonía	0.822
12275	4261	sinfonía	n	759	sinfonías	0.178
12285	4257	examinado	n	3130	examinado	0.735
12285	4257	examinado	n	1127	examinados	0.265
12295	4246	veneración	n	4218	veneración	0.993
12295	4246	veneración	n	28	veneraciones	0.007
12305	4237	explotador	n	2934	explotadores	0.692
12305	4237	explotador	n	1027	explotador	0.242
12305	4237	explotador	n	161	explotadora	0.038
12305	4237	explotador	n	115	explotadoras	0.027
12315	4228	vallenato	n	3524	vallenato	0.833
12315	4228	vallenato	n	704	vallenatos	0.167
12325	4220	testimoniar	v	1531	testimoniar	0.363
12325	4220	testimoniar	v	901	testimonia	0.214
12325	4220	testimoniar	v	657	testimonian	0.156
12325	4220	testimoniar	v	181	testimoniado	0.043
12325	4220	testimoniar	v	165	testimonió	0.039
12325	4220	testimoniar	v	146	testimoniando	0.035
12325	4220	testimoniar	v	121	testimoniaron	0.029
12325	4220	testimoniar	v	120	testimoniada	0.028
12325	4220	testimoniar	v	51	testimoniaba	0.012
12325	4220	testimoniar	v	51	testimonie	0.012
12325	4220	testimoniar	v	47	testimoniamos	0.011
12325	4220	testimoniar	v	46	testimonien	0.011
12325	4220	testimoniar	v	29	testimoniaban	0.007
12325	4220	testimoniar	v	21	testimoniados	0.005
12325	4220	testimoniar	v	18	testimoniadas	0.004
12325	4220	testimoniar	v	16	testimonies	0.004
12325	4220	testimoniar	v	12	testimoniaría	0.003
12325	4220	testimoniar	v	12	testimoniará	0.003
12325	4220	testimoniar	v	10	testimoniarán	0.002
12325	4220	testimoniar	v	10	testimoniara	0.002
12325	4220	testimoniar	v	10	testimoniad	0.002
12325	4220	testimoniar	v	9	testimoniándo	0.002
12325	4220	testimoniar	v	8	testimoniemos	0.002
12325	4220	testimoniar	v	8	testimonias	0.002
12325	4220	testimoniar	v	8	testimoniáis	0.002
12325	4220	testimoniar	v	5	testimoniéis	0.001
12325	4220	testimoniar	v	5	testimonié	0.001
12325	4220	testimoniar	v	5	testimoniábamos	0.001
12325	4220	testimoniar	v	5	testimoniase	0.001
12335	4213	agravante	n	3481	agravante	0.826
12335	4213	agravante	n	732	agravantes	0.174
12345	4203	necedad	n	3509	necedad	0.835
12345	4203	necedad	n	694	necedades	0.165
12355	4198	sarcástico	j	1926	sarcástico	0.459
12355	4198	sarcástico	j	1233	sarcástica	0.294
12355	4198	sarcástico	j	503	sarcásticos	0.120
12355	4198	sarcástico	j	228	sarcásticas	0.054
12355	4198	sarcástico	j	161	sarcastico	0.038
12355	4198	sarcástico	j	85	sarcastica	0.020
12355	4198	sarcástico	j	35	sarcasticos	0.008
12355	4198	sarcástico	j	27	sarcasticas	0.006
12365	4194	frenado	n	4290	frenado	1.023
12365	4194	frenado	n	27	frenados	0.006
12375	4188	conjurar	v	1681	conjurar	0.401
12375	4188	conjurar	v	662	conjuro	0.158
12375	4188	conjurar	v	353	conjura	0.084
12375	4188	conjurar	v	317	conjuran	0.076
12375	4188	conjurar	v	215	conjurado	0.051
12375	4188	conjurar	v	142	conjurando	0.034
12375	4188	conjurar	v	128	conjuró	0.031
12375	4188	conjurar	v	123	conjurada	0.029
12375	4188	conjurar	v	96	conjuraron	0.023
12375	4188	conjurar	v	78	conjurados	0.019
12375	4188	conjurar	v	68	conjuramos	0.016
12375	4188	conjurar	v	52	conjuraba	0.012
12375	4188	conjurar	v	45	conjure	0.011
12375	4188	conjurar	v	38	conjuradas	0.009
12375	4188	conjurar	v	30	conjurará	0.007
12375	4188	conjurar	v	29	conjuraban	0.007
12375	4188	conjurar	v	21	conjuren	0.005
12375	4188	conjurar	v	17	conjuras	0.004
12375	4188	conjurar	v	15	conjurándo	0.004
12375	4188	conjurar	v	15	conjurara	0.004
12375	4188	conjurar	v	11	conjuré	0.003
12375	4188	conjurar	v	8	conjuraran	0.002
12375	4188	conjurar	v	7	conjuraría	0.002
12375	4188	conjurar	v	6	conjurase	0.001
12375	4188	conjurar	v	5	conjures	0.001
12385	4181	encuestador	n	1582	encuestadora	0.378
12385	4181	encuestador	n	1107	encuestadoras	0.265
12385	4181	encuestador	n	817	encuestadores	0.195
12385	4181	encuestador	n	675	encuestador	0.161
12395	4173	trastocar	v	917	trastoca	0.220
12395	4173	trastocar	v	775	trastocar	0.186
12395	4173	trastocar	v	578	trastocado	0.139
12395	4173	trastocar	v	404	trastocan	0.097
12395	4173	trastocar	v	281	trastocó	0.067
12395	4173	trastocar	v	233	trastocada	0.056
12395	4173	trastocar	v	204	trastocando	0.049
12395	4173	trastocar	v	176	trastocados	0.042
12395	4173	trastocar	v	110	trastoque	0.026
12395	4173	trastocar	v	90	trastocadas	0.022
12395	4173	trastocar	v	84	trastocará	0.020
12395	4173	trastocar	v	68	trastocaron	0.016
12395	4173	trastocar	v	50	trastoquen	0.012
12395	4173	trastocar	v	40	trastocaría	0.010
12395	4173	trastocar	v	36	trastocaba	0.009
12395	4173	trastocar	v	21	trastoco	0.005
12395	4173	trastocar	v	18	trastocaban	0.004
12395	4173	trastocar	v	17	trastocándo	0.004
12395	4173	trastocar	v	13	trastocarán	0.003
12395	4173	trastocar	v	10	trastocaran	0.002
12395	4173	trastocar	v	9	trastocas	0.002
12395	4173	trastocar	v	9	trastocara	0.002
12395	4173	trastocar	v	7	trastocamos	0.002
12395	4173	trastocar	v	6	trastocarían	0.001
12405	4162	degenerativo	j	1623	degenerativas	0.390
12405	4162	degenerativo	j	1495	degenerativa	0.359
12405	4162	degenerativo	j	524	degenerativos	0.126
12405	4162	degenerativo	j	520	degenerativo	0.125
12415	4156	arrugar	v	1074	arruga	0.258
12415	4156	arrugar	v	650	arrugar	0.156
12415	4156	arrugar	v	456	arrugan	0.110
12415	4156	arrugar	v	363	arrugas	0.087
12415	4156	arrugar	v	318	arrugó	0.077
12415	4156	arrugar	v	311	arrugando	0.075
12415	4156	arrugar	v	247	arrugue	0.059
12415	4156	arrugar	v	120	arrugo	0.029
12415	4156	arrugar	v	95	arrugaba	0.023
